Species	grid_id	Abundance.trend.rightcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Cercyonis pegala	1202	-0.962342019410611	0.12770493	-0.053040089475882	0.178943195	120.85929694084	0.00819883678219933	15.1355771938196	0.0019135203784825	-85.33981564	35.15666361	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1372	0.388563531740593	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2637	-2.12946086121352	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	681	4.00627519723766	0.101258425	-0.125090651028526	0.261476265	72.1471165195585	0.0051668865372865	18.9993593325982	-0.00130370470958956	-97.46381627	32.59111434	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1264	-3.91743425236697	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2995	-1.92709641986951	0.21946726	-0.0179004781505159	0.16747732	99.8923094028082	0.00705483448918715	7.61217962637639	0.0136734023389033	-74.07631219	42.86689273	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1457	1.44525221607195	0.139914	-0.187040366956132	0.360959115	95.3285272104236	-2.1213913884578e-05	15.8804489725675	0.00909204903993024	-78.75857597	35.7354583	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2727	-2.42878600535112	0.025223695	-0.0108238961758349	0.227050325	105.959937700858	0.00796851812076342	11.0746797162753	0.020567979060414	-73.27525399	41.43492993	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2049	-2.74160534390905	0.02987971	-0.16568549075308	0.33948004	45.367468699395	0.000275082518862857	14.6854169475727	0.0192274283281387	-121.95725444	37.78284503	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3373	-2.34405903737047	0.29254346	0.0383549668174597	0.093280015	115.465707065538	0.0018452233237972	11.3237181623013	0.0138621324541773	-123.37316042	44.12372248	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2132	-9.63523635734035	0.050163265	-0.172790343591565	0.09005909	78.2439111942569	0.00198956546777405	14.7291669173118	0.0195208361012963	-122.70217539	38.07505555	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2216	-4.26927142800861	0.113587465	0.009366921029176	0.08771903	82.3943123756729	0.00187020481368289	14.5437502413988	0.0179502194215506	-122.87111874	38.483018	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1125	2.83547455765294	0.19561398	0.0204071910907018	0.100897455	118.881732868843	0.00612137837269879	15.5185900046848	0.00093699010139313	-84.83303971	34.68286448	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	320	1.0915949567514	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1103	-2.65294461350357	0.13619463	-0.104604650495709	0.09401904	75.1166679194579	0.0066969743970866	16.8012823211984	0.00672469619682485	-97.51744394	35.1624181	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1124	1.30478062763895	0.26535141	0.0499995666315151	0.04923035	120.428848057221	0.00622572192012039	15.3766028115717	-0.000135976668229797	-85.4043743	34.73185312	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1201	-0.666283029875547	0.247276405	-0.000436441654809835	0.038294015	123.628527251574	0.00886880506395487	15.0083335576674	-0.000422336459509648	-85.91535594	35.20332068	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	618	2.61049402331033	0.06751964	-0.144336884665449	0.02696169	69.7375011150845	0.00640210118058226	18.6429490210154	-0.00313657005827403	-98.01025438	32.15301199	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1025	-5.0776481668041	0.164347285	-0.0985120189286567	0.04391911	59.4365393958795	0.00259359761303582	17.2012822841987	0.00647111274743024	-98.65849816	34.71618433	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2076	-6.29441646328792	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1378	1.7368638902522	0.156627345	-0.127237297262062	0.05873615	111.75096348845	0.00946092098634179	16.5916669147137	0.00770604859746862	-77.15730255	35.07371942	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3509	-7.37577195643606	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1782	0.0486039313077447	0.08587057	0.0337697810319869	0.030291505	89.7118603892815	0.00501010592150015	11.7525643277436	0.00944246199753654	-80.09510511	37.63568192	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	985	-0.504497388483549	0.00402735	-0.0480517051125132	0.029322095	106.130130052567	0.00595633180268813	18.8608977443133	0.00806312460757025	-79.36974955	33.20840813	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	905	-1.32938959051013	0.153113155	0.0410199042331909	0.079631655	96.2939118651243	0.00049182583199376	17.8432694948637	-0.000272538705186089	-83.91185813	33.30226978	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2378	-6.7616048279756	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1867	-3.6507129387347	0.23779233	0.0939495307191937	0.032661115	89.4503220671263	0.00497705922436456	12.9788463802244	0.00972664530040708	-79.39960399	37.98204312	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	977	2.68906920429086	0.19104676	-0.0391182162429857	0.25663827	103.819232436327	0.00149692605745663	17.0942310797863	0.00193269647087251	-83.83972237	33.72773855	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1939	-1.16985625308712	0.184786035	-0.112490321667655	0.04938468	99.2834953512901	0.00976260536264965	12.127724579428	0.00659957488324463	-86.54918153	39.1014691	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1266	-1.77264482334965	0.45780919	0.125137606303607	0.03099304	96.8802901069896	0.0061008005856329	15.4726765497755	0.00703658975270904	-94.60599328	36.01769096	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2907	-0.497890127431244	0.030261005	-0.0174983037713483	0.07706481	104.681572382267	0.00983964932466808	9.13108990574256	0.0192263713930088	-72.9691655	42.25686617	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2639	-7.42802008258455	0.002715645	-0.122482316293169	0.30737173	104.113222866486	0.00827580935166667	11.9260418898342	0.0207968381835502	-73.42532489	41.02355768	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2999	-2.5425606435008	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	826	0.71613976371907	0.109135975	-0.124936441786855	0.034905685	118.665547189709	0.00714307622646664	17.4134618273148	0.00233039736872564	-89.01715506	33.26311782	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	955	-8.17639692280634	0.312046255	0.00965586914791592	0.01724319	90.4243606927399	0.00560262767150269	17.566346441706	0.00265656820743068	-96.3553701	34.3154996	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1843	1.98584965093422	0.79685295	0.037575074838606	0.04580285	86.4492001647655	0.00576723274751327	13.1145034299578	0.0074871649421953	-93.93055867	38.9870389	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1032	-1.26271546612966	0.10189449	-0.0278483109266104	0.01371276	105.365065794725	0.00684238383934506	16.3750002805908	0.00317227696365524	-94.63137406	34.73655745	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2452	-5.45465367595732	0.21021266	-0.079079455624469	0.49361074	85.6907067360022	0.00879799460281317	10.0990386374343	0.00955518985571809	-81.74962311	41.25528824	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2619	-5.50629952498984	0.34554997	-0.111516799886591	0.051033705	83.7810910389974	0.0120984886275376	10.3000001508313	0.00975765320893495	-86.03414884	42.47254492	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2623	-0.512821620992909	0.245473095	-0.194981013000556	0.58147588	74.6665076758617	0.0122142923518533	10.0160258132726	0.0106989795985634	-83.46905518	42.2721726	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2110	-7.11385345459803	0.80983891	-0.15896775991283	0.080312475	91.0826937754949	0.00980337632735146	11.1653847922213	0.00666433761345731	-84.5742875	39.80481716	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2711	5.98979494864273	0.114220885	-0.136871710792017	0.5078359	72.4057703904617	0.012567447760099	9.22788477283067	0.0119444304927457	-83.38349969	42.69155957	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2791	-3.17512900095691	0.471163975	-0.100384665853528	0.041381045	72.7588955580424	0.00728610147634296	7.84078538796912	0.00962681794949574	-89.82372748	43.5316205	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1866	-1.79069574072228	0.04034042	0.175039970799668	0.01828708	114.757052935087	0.00269840925497734	9.92403864230101	0.0100533242258693	-79.99426199	38.0547703	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3059	-8.29614734929637	0.45269568	-0.0830640432803709	0.024586045	69.9080139119656	0.00432248905713948	7.07612191968096	0.010906947771013	-91.03475763	44.84821754	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3601	-2.1662225575465	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2813	0.0616182565094547	0.194945815	-0.0271010373441667	0.064244985	90.350321947	0.012162218625726	8.67179502924092	0.0114523772127927	-75.62604808	42.22887134	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2781	-9.34786232002302	0.914315315	-0.0181540302064718	0.053450035	59.6836550306433	0.00651519838485534	7.40705141523041	0.00805909947765093	-96.40975728	43.66033385	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2912	0.920717015431216	0.000558385	-0.0963788691675926	0.06196306	116.771796640677	0.010164124619695	11.254807937556	0.0223462794796574	-69.86732073	41.71422946	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2820	-3.04800869371169	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3255	5.89892084772476	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2906	1.02692884878632	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2538	-2.67460546706826	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2714	-3.69159389548818	0.294433545	-0.20865839187838	0.00916161	81.7693123160264	0.013964833908029	9.06858989090109	0.0106061531980758	-81.45884004	42.51036336	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3515	-4.44370988807925	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3235	-1.09506488348743	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3510	-12.0301049511127	0.02095553	-0.173945544246978	0.014336425	59.8665875605284	0.00947607350841363	5.41746806032741	0.015004412687085	-94.33904765	47.03804425	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2287	-4.65692931427536	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2818	-3.15989614699661	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3246	-3.39404907096151	0.092065255	-0.109629144695621	0.045651875	65.4294882523708	0.0111084375112321	6.30833345799683	0.0112636552745017	-84.86093015	45.36862227	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2821	0.945690571481483	0.00479649	-0.0881757456779784	0.043613145	111.936540165009	0.00953222381001863	11.6907053343617	0.022533662551729	-70.65248137	41.41996486	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2817	-0.887691099599652	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3021	5.30555171512415	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	4021	-5.18302351985228	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3668	-6.30411509815582	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1024	-3.54953340691301	0.63332535	0.158937690123437	0.028841795	55.503526746964	0.0026435486517725	17.5221156325096	0.00637663824166199	-99.23335751	34.70289451	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2092	0.289833447706078	0.80906862	-0.059367633824246	0.022295035	67.2849371829906	0.00529803622621395	11.8868591954024	0.00792911040253865	-95.76344661	40.27463024	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3443	2.89236588159829	0.359224695	-0.00756398524378341	0.132879185	75.4825333402707	0.0122905201335461	6.20048090019144	0.0160143080644058	-75.93858064	45.30223547	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3376	5.46700676575598	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1783	-0.27214967808068	0.17443773	0.199686111790434	0.03794014	88.3756427342693	0.00436079913851133	13.0262822572094	0.0104360845314289	-79.50404359	37.56335927	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2893	0.318682165009032	0.213132925	-0.218758830988208	0.00833112	79.1229180326829	0.0137257475203709	8.53621810255572	0.0130335686517112	-81.90720836	43.41047146	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	4562	-9.73302299374322	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1945	-0.937660532709228	0.19856579	0.0346532156720514	0.05396415	93.003527201139	0.00277867298842189	12.5157053462015	0.00553359701131303	-82.90222094	38.79927993	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2534	-1.60705590078994	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	1427	3.89344024934735	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2879	-2.68954774241277	0.357761645	-0.100873758393203	0.05661359	70.8152255654717	0.00603360943719002	7.90560911977305	0.0108355684173516	-91.10419962	44.00328918	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2176	-1.44858428161266	0.87718998	-0.0451685159923799	0.02564742	68.118270426917	0.00605310405323426	10.8717950759217	0.00384259020639912	-95.76187742	40.69829218	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2282	-4.78505393679299	0.4490689	0.154614568365013	0.04248162	90.350802672215	0.00720226345434943	10.791186077962	0.00736000397763145	-81.93714941	40.41764806	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2725	-1.28395027893793	0.081720445	-0.0271473848448036	0.0688194	103.410418424851	0.00870194711174193	9.2168270879043	0.016241590976989	-74.51514032	41.63056361	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2546	-2.5680333342939	0.479220165	0.200618009338105	0.077984395	92.5278862500802	0.00658522303580166	9.66955146413201	0.0116319707596482	-76.64882656	41.07481478	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2792	-2.99072339341446	0.71527537	-0.0551853637092757	0.03550352	71.7897449332552	0.00774865239515281	7.99238795636055	0.0103004315006609	-89.16735141	43.50261904	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2446	-5.08865831588304	0.76292279	-0.180283220904561	0.07174338	81.2150656107144	0.0107981095109885	10.3495194214778	0.0113055867059673	-85.53378444	41.58555079	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	3090	-2.26870910261409	0.022465865	-0.0207455937233889	0.149778565	99.4176299113494	0.0109433572082143	10.0192309996018	0.021519633818449	-70.76414636	42.75617085	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2997	10.1354282431827	0.04634924	0.0190332788441939	0.0493548	104.447758265031	0.0112713087634163	8.08333348841048	0.0179198332312999	-72.81307048	42.66746352	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2883	-2.34863869493624	0.638679265	-0.0786770855381124	0.07566379	68.5503216722073	0.00722802925011474	7.97131423083827	0.0120100161559638	-88.45939257	43.89237109	Nymphalidae	G5	aposematic	yes	40	cryptic	2
Cercyonis pegala	2038	-6.6557209425553	0.09761597	-0.0838946952644643	0.209945225	91.6583349292095	0.00419052968609699	14.6477566393427	0.0135611017387096	-77.38918692	38.58175799	Nymphalidae	G5	aposematic	yes	40	cryptic	2
